order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD377178,ID0441586993,2019-12-11,Thompson,"[('pearTV', 1), ('Toshika 750', 2), ('Thunder line', 2)]",19310,93.14,-37.8137365,144.93869719999995,5,18437.64,Summer,False,0.7457,"universe s10 is a great phone i replaced my cheap lucent g6 with the olivia universe s10 and i am totally happy with the purchase through digico. the s10 is a easy to use phone, large screen, excellent camera with many features.",True
ORD176116,ID0241807394,2019-12-23,Bakers,"[('iStream', 1), ('pearTV', 2), ('Toshika 750', 1), ('Lucent 330S', 1)]",18320,91.86,-37.8117618,144.9859257,5,17495.86,Summer,True,0.8417,the technology is the best i have ever seen. great phone. this is my second one. this one is for my wife. she saw how good mine was and now she has her own.,True
ORD400642,ID0157861192,2019-02-06,Thompson,"[('pearTV', 1), ('Lucent 330S', 2), ('Thunder line', 1), ('Alcon 10', 1)]",19900,64.11,-37.8238612,144.9547995,25,14989.11,Summer,True,1.4189,read before purchasing return product not was,False
ORD252102,ID0708715152,2019-06-06,Thompson,"[('Candle Inferno', 1), ('Universe Note', 1), ('Alcon 10', 1)]",12830,63.01,-37.8070949,144.9570155,5,12251.51,Winter,True,1.0728,"defective screen phone has black lines across screen. spoke with olivia which referred me to their repair place. i was informed that the screen would need to be replaced with a genuine screen for about $280. my bad for purchasing a used ""certified refurbished"" phone.",True
ORD231763,ID6167441030,2019-10-01,Thompson,"[('Olivia x460', 1), ('iAssist Line', 1), ('Thunder line', 1)]",5630,89.04,-37.8093251,144.9609251,25,4311.54,Spring,False,1.2743,sent me a bad phone. bad renewed product! buyer beware. had the phone for 2 weeks and it went crazy. i couldn't even get the thing to open so that i could clear my info before i had to send it back.,False
ORD175829,ID4326586213,2019-11-22,Nickolson,"[('Lucent 330S', 1), ('Universe Note', 1), ('iAssist Line', 1)]",6905,100.46,-37.815213,144.9636356,0,7005.46,Spring,False,0.6421,five stars works great love it.,True
ORD424680,ID0529205664,2019-09-23,Thompson,"[('pearTV', 2), ('Toshika 750', 2), ('iAssist Line', 1)]",23485,107.65,-37.8243004,144.93697680000002,15,20069.9,Spring,True,1.5693,phone it's a great phone however my screen is cracked and i'm wondering how to get it fixed through the warranty,True
ORD319958,ID0767729455,2019-09-09,Nickolson,"[('Universe Note', 2), ('Thunder line', 2), ('pearTV', 2)]",23880,67.58,-37.8046905,144.9731711,5,20605.07,Spring,False,1.5802,🤨 used,False
ORD025168,ID0168385919,2019-06-07,Nickolson,"[('iStream', 1), ('Thunder line', 1), ('Toshika 750', 2), ('Alcon 10', 1)]",19920,65.82,-37.8112877,144.9608894,15,16997.82,Winter,False,1.1144,best android phone best phone i have ever had. owned many different android mobiles but this is still my favourite.,True
ORD066841,ID0767658367,2019-11-05,Nickolson,"[('Olivia x460', 1), ('Thunder line', 1), ('pearTV', 1), ('Alcon 10', 1)]",18665,82.51,-37.8073053,144.9732282,10,16881.01,Spring,True,1.2977,wonderful customer service although i returned the product because the phone was not unlocked .... wonderful customer service,True
ORD026633,ID0591407871,2019-01-16,Nickolson,"[('Lucent 330S', 1), ('pearTV', 2), ('Thunder line', 1), ('Universe Note', 2)]",22930,75.3,-37.8233216,144.960685,10,20712.3,summer,False,0.9405,came just like new the presentation could of been better and also i was it came with headphones but overall worth buying,True
ORD377228,ID4297530198,2019-09-24,Bakers,"[('Lucent 330S', 2), ('Alcon 10', 2), ('Toshika 750', 1), ('Candle Inferno', 1)]",25110,110.77,-37.8015976,144.9779365,0,25220.77,Autumn,True,1.7855,it's a good phone with great camera battery life could be better,True
ORD489756,ID0846548135,08-11-2019,Nickolson,"[('iAssist Line', 1), ('Universe Note', 1), ('Alcon 10', 2)]",23575,81.12,-37.82092100000001,144.9688934,0,23656.12,Spring,True,0.2653,be careful of what you buy. does not work on all gsm network. phone authenticity is questionable.,False
ORD055195,ID2399230968,2019-07-23,Bakers,"[('Alcon 10', 2), ('Toshika 750', 2)]",26540,77.54,144.98346930000002,-37.8064151,15,22636.54,Winter,True,1.1087,"replacement rugby one of my dogs bit my phone and caused one button to lock itself. i loved the rugby and wanted to replace it with the same. the phone was in very good condition, only missing the charging outlet cover. works great and i am very happy with this purchase.",True
ORD169718,ID0291965894,2019-11-05,nickolson,"[('Lucent 330S', 2), ('Olivia x460', 1), ('iStream', 2)]",3985,80.39,-37.8253428,144.9570314,25,3069.14,Spring,False,1.3327,five stars very nice smartphone!!! the photos are wonderful! fotos muito boas e aparelho fenomenal!,True
ORD294135,ID0702373605,2019-03-12,Thompson,"[('Candle Inferno', 2), ('Toshika 750', 2)]",33590,78.68,-37.8074024,144.9423104,5,9103.68,Autumn,True,0.7207,"great little phone if you want a no nonsense kind of phone that works reliably and you don't have to charge it every single day, get this phone!",True
ORD125480,ID2190483590,2019-09-25,Nickolson,"[('Candle Inferno', 2), ('Universe Note', 1), ('Alcon 10', 2)]",22210,103.38,144.9613031,-37.81036829999999,5,21202.88,Spring,True,1.1682,i really love this phone i haven't used face recognition but everything else is perfect,True
ORD273300,ID0052599838,2019-15-09,Thompson,"[('iStream', 2), ('Candle Inferno', 2), ('Lucent 330S', 1), ('Olivia x460', 1)]",3615,79.5,-37.8045856,144.95544730000003,15,3152.25,Spring,False,1.1634,it's a nice phone it performs reliably and there is no what you know that gets slow and the barry life is very good and it can help you get the place where you need to be a has gps on it and anything that you need and a smart phone,True
ORD455600,ID1459890794,2019-02-18,Bakers,"[('iAssist Line', 1), ('iStream', 2), ('Olivia x460', 2), ('pearTV', 1)]",11285,84.68,-37.8200096,145.01252069999995,0,11369.68,summer,False,1.8852,perfect perfect,True
ORD194653,ID0575428932,01-12-2019,Nickolson,"[('Universe Note', 2), ('Candle Inferno', 1), ('Alcon 10', 2)]",25230,83.35,-37.8190128,144.9846939,25,19005.85,Summer,True,1.3324,it gets the job done...................great to buy......,False
ORD397774,ID1224821969,2019-03-08,Thompson,"[('Olivia x460', 1), ('iStream', 2), ('Toshika 750', 2)]",10165,50.68,-37.8135944,144.9374225,10,9199.18,Autumn,True,0.8545,"stopped charging after only 3 months i've had this phone only 3 months and it will no longer charge right. i have to jiggle the cord and position it just right to get it to charge. if i touch it, it stops.",False
ORD480775,ID4655129040,10-10-2019,Thompson,"[('iStream', 1), ('iAssist Line', 2)]",4600,72.89,-37.809203,144.9484582,15,3982.89,Spring,False,0.4052,excellent value i have had this phone for a few months now and i'm very happy with it.,True
ORD229301,ID6206871443,2019-08-13,Nickolson,"[('Universe Note', 1), ('Thunder line', 2)]",7810,76.26,-37.8111885,144.965811,0,7886.26,Winter,True,0.8877,great phone love this phone. 6.3 in seemed big at first but i got used to it.,True
ORD172403,ID2967053355,2019-08-12,Bakers,"[('iAssist Line', 2), ('Thunder line', 2), ('Olivia x460', 2)]",11260,75.38,-37.80745220000001,144.9987375,25,8520.38,Winter,False,0.4186,"daughter loves it my daughter had been wanting this phone for awhile, so when gold day came they had a great price.",True
ORD135624,ID0541122881,2019-01-26,Bakers,"[('Thunder line', 1), ('Toshika 750', 2), ('iAssist Line', 1)]",13045,83.77,-37.8043808,145.0133855,25,9867.52,Summer,False,1.9831,you won't find a better phone under $500.00! you won't find a better phone with as many features below $500.00. this is a great phone. charges fully in about 15-20 minutes with the provided charger. love this phone!,True
ORD451073,ID1449285264,2019-06-23,Nickolson,"[('Candle Inferno', 2), ('Toshika 750', 1), ('iAssist Line', 2), ('pearTV', 1)]",15940,79.66,-37.8160776,144.9825965,15,13628.66,Winter,False,1.1809,very easy to use works really good i accidentally bought the ... very easy to use works really good i accidentally bought the wrong phone but i won't send it back i like this little back up phone,True
ORD417273,ID0282825815,2019-11-17,Thompson,"[('Candle Inferno', 1), ('iAssist Line', 1)]",2655,105.46,-37.8011765,144.9518883,5,2627.71,Spring,True,1.3481,"great buy phone is very easy to use, but the battery life isn't that great. i could not register this phone with straight talk directly, but i could just pop the sim card in and it was working. what i did notice was that the signal was not as strong.",True
ORD062130,ID0030220444,2019-12-13,Nickolson,"[('Universe Note', 1), ('Alcon 10', 2)]",21350,62.68,-37.8072639,144.968907,10,19277.68,Summer,False,1.2626,not worth buying. no slot for memory card for such a basic and low memory phone. battery cannot be removed by the general public for a complete reset if needed.,False
ORD483951,ID4391665567,2019-12-04,Nickolson,"[('Toshika 750', 2), ('iStream', 2), ('iAssist Line', 1)]",11165,72.98,-37.8119762,144.96376809999995,5,10679.73,Summer,False,0.8952,best purchase this year.,True
ORD330702,ID0060095899,2019-04-25,Bakers,"[('Candle Inferno', 2), ('iStream', 2), ('Universe Note', 2)]",8060,79.31,-37.8174653,144.99007869999997,25,6124.31,Autumn,True,0.9469,for the price: amazing. the screen is just great. really fast to.,False
ORD471922,ID0260907218,2019-02-23,Bakers,"[('iStream', 1), ('iAssist Line', 1)]",2375,102.93,-37.8236272,145.0075634,10,2240.43,Summer,True,1.3422,ningún genial,True
ORD468030,ID0371967864,2019-05-06,Nickolson,"[('Toshika 750', 1), ('Alcon 10', 2), ('pearTV', 2), ('Lucent 330S', 1)]",36070,51.72,-37.8070268,144.9709796,5,34318.22,spring,False,1.2939,"doesnt work this phone was not comparable with my t mobile sim card, and was very slow. i am extremely unsatisfied. will not be buying an unlocked phone again",False
ORD160619,ID0746917821,02-07-2019,Nickolson,"[('pearTV', 1), ('Thunder line', 2), ('Toshika 750', 2)]",19310,81.22,-37.8247514,144.9826983,0,19391.22,Winter,True,1.3439,"phone is in excellent condition and everything works really good phone is in excellent condition and everything works really good. battery doesn't last long , probably will have to replace it in future. came with a non original charger. other than that excellent phone",True
ORD482196,ID2181268826,2019-07-16,Nickolson,"[('Olivia x460', 1), ('Alcon 10', 2)]",19125,52.26,-37.8082148,144.96871380000005,15,16308.51,Winter,False,1.1578,"dutch phones... be careful! ordered this phone because it was the most bang for the buck. first one was lost. second one was in dutch. returned that. third one, also in dutch. thankfully figured out a work around. but still a pain to have to switch languages constantly.",False
ORD297470,ID2177124620,2019-11-09,Nickolson,"[('iStream', 1), ('Lucent 330S', 1), ('Alcon 10', 1)]",10330,65.42,-37.81519229999999,144.9596078,5,9878.92,Spring,True,0.9529,"do not buy awful screen, with protectors input detection is horrendous. forced apps/settings are infuriating. bixby is worthless. going back to alcon.",False
ORD031666,ID0581733261,2019-12-19,Thompson,"[('Thunder line', 2), ('Lucent 330S', 1)]",5590,104.52,-37.8047047,144.92791619999997,10,5135.52,Summer,True,1.9037,"great phone, works like new feel very good about this purchase. phone looks and works like brand new. less than half the price of a new one. took about 30 minutes and $30 to get verizon to transfer everything from my old phone.",True
ORD428140,ID0664378472,2019-08-29,Nickolson,"[('Universe Note', 2), ('Alcon 10', 2), ('Lucent 330S', 1), ('iAssist Line', 1)]",28255,57.55,-37.8202487,144.9668153,0,28312.55,Winter,True,0.3029,"it seems that the majority of questions i have, iassist does not have a clue.",False
ORD063424,ID3895980379,2019-01-14,Thompson,"[('Candle Inferno', 1), ('Thunder line', 1), ('pearTV', 1)]",8920,85.6,-37.8118128,144.94602,15,7667.6,Summer,True,0.133,five stars very good phone for its price tag,True
ORD225804,ID3810637326,2019-03-14,Thompson,"[('Lucent 330S', 2), ('iAssist Line', 1), ('Olivia x460', 2), ('Toshika 750', 2)]",13700,80.63,-37.8210144,144.9429268,25,10355.63,Autumn,True,0.9974,my daughter 's favorite gift we really love it.,True
ORD087313,ID0054552822,2019-01-18,Nickolson,"[('Toshika 750', 2), ('Alcon 10', 2), ('Universe Note', 2)]",33440,83.11,-37.8206442,144.9833394,10,30179.11,Summer,True,1.2337,no battery life. i bought the phone for my wife. she says that it will not keep a charge longer than two hours. she fully charges it in the morning and with two hours it is completely dead.,False
ORD248202,ID2776394279,2019-06-16,Nickolson,"[('Toshika 750', 1), ('Universe Note', 2)]",11220,63.11,-37.812029,144.9635865,0,11283.11,Winter,True,0.8996,two stars the fast charger broken,False
ORD385052,ID0634777979,2019-07-13,Thompson,"[('pearTV', 2), ('Toshika 750', 2), ('iAssist Line', 2), ('Universe Note', 2)]",32610,76.93,-37.8148533,144.9378063,25,24534.43,Winter,True,0.3711,overall it works very well. some connectivity issues but it was definitely worth the money!,True
ORD408565,ID5902824189,2019-12-26,Nickolson,"[('Candle Inferno', 2), ('Thunder line', 1)]",3040,70.93,-37.8148868,144.9647378,0,3110.93,Summer,False,0.5912,five stars it arrived when promised and work very well.,False
ORD171032,ID0052600095,2019-06-08,Thompson,"[('iStream', 1), ('Toshika 750', 1), ('Universe Note', 1), ('iAssist Line', 1)]",10145,53.58,-37.8026916,144.95606,10,9184.08,Winter,False,1.3638,software crashed after a few months my phone software crashed after working for a few months possibly after a software update. tmobile couldn't do anything with it..so i had to buy a new phone on the spot from tmobile because i need it for work.,False
ORD391673,ID0781154146,2019-06-10,Thompson,"[('Lucent 330S', 1), ('pearTV', 2)]",13850,51.52,-37.8050094,144.94202990000005,0,13901.52,Winter,True,0.9614,not what was expected the packaging was not original as the imei number did not match. already had issues after 6 months of usage.,False
ORD026857,ID0356099074,2019-04-28,Bakers,"[('pearTV', 1), ('Universe Note', 1)]",9760,81.0,-37.8216454,144.99449130000005,10,8865.0,Autumn,True,1.2984,"received it on sunday! i don't know what voodoo you used, but i ordered this phone on a friday and received it on sunday! so far it's a great phone i really like it. the battery life is a little weak but it charges fast.",True
ORD007117,ID0475511486,2019-09-21,Thompson,"[('iStream', 2), ('Olivia x460', 1), ('Toshika 750', 2)]",4315,105.49,-37.8010756,144.95293940000005,0,10270.49,Spring,True,1.3904,excelent good product thanks is excelent universe s4 is an incredible phone. i have been using this unlocked s4 for past 2 days helping a friend to migrate from alcon 4s. my friend has been on alcon and it also gave me a unique perspective. i used alcon for couple of years and been using android,True
ORD163603,ID0681285284,2019-09-24,Bakers,"[('Lucent 330S', 2), ('Candle Inferno', 2), ('Alcon 10', 1)]",12270,57.71,-37.8080677,144.9917146,10,11100.71,Spring,True,0.3765,"the sound clarity specifically when you want to use speaker phone is quite poor. item did not come with t-mobile sim which was expected. also, it did not arrive in a typical t mobile box so not sure about authenticity. the sound clarity specifically when you want to use speaker phone is quite poor.",False
ORD402436,ID2621587173,10-05-2019,Bakers,"[('Olivia x460', 2), ('Toshika 750', 2), ('Universe Note', 2), ('Thunder line', 2)]",22350,54.51,-37.8040814,145.00898059999997,10,20169.51,Autumn,False,1.3768,love the phone but there are issues i didn't like the fact that the phone came with a charger that can't be used because it doesn't have the prongs for this country and all instructions were in another language,False
ORD307211,ID6206790703,2019-04-30,Nickolson,"[('iAssist Line', 1), ('Olivia x460', 1), ('Candle Inferno', 1), ('Alcon 10', 1)]",12830,65.84,-37.8109646,144.9782127,15,10971.34,Autumn,True,0.5429,no ear and head phone provided no ear and head phone provided. ordered for us version with us charging unit but provided indian charging unit,False
ORD301373,ID0702452622,2019-11-25,Thompson,"[('Toshika 750', 2), ('iStream', 1)]",8790,61.5,-37.8037581,144.94340219999995,10,7972.5,Spring,True,1.0435,it is faulty when the phone arrived excited to use it then boom it does not work! it is an unlocked phone they say but it really isn't. their customer service stinks and are no help. i want my money back!,False
ORD162864,ID1132069648,2019-09-04,Thompson,"[('Alcon 10', 1), ('Candle Inferno', 1), ('iStream', 1), ('pearTV', 1)]",15840,57.41,-37.81408070000001,144.9445408,5,15105.41,Spring,False,0.272,"not unlocked this is advertised as unlocked. i recieved an at&t version which blocked me from going with boost mobile, and also blocks me from using the hotspot due to it not being enabled thru my at&t account--i don't use at&t. so after wasting money on this phone i learned that the only unlocked lucent x is the pure edition, keep looking folks.",False
ORD151407,ID0767752170,2019-08-15,Nickolson,"[('Olivia x460', 1), ('Alcon 10', 1), ('iStream', 1), ('iAssist Line', 2)]",14775,71.46,-37.8008493,144.97009319999995,25,11152.71,Winter,False,1.976,five stars replaced by s5 but still works great,True
ORD023690,ID0356125397,2019-01-19,Nickolson,"[('pearTV', 2), ('Universe Note', 2)]",19520,94.59,-37.8179472,144.9799201,10,17662.59,Summer,True,0.9147,five stars everything ok,True
ORD120949,ID3167693146,2019-08-07,bakers,"[('iAssist Line', 1), ('pearTV', 2)]",14845,55.4,-37.8015489,144.9629269,5,14158.15,Winter,False,1.8651,"one star very disappointed!! was not a sprint phone, yemen mobile!!!",False
ORD227802,ID0033675616,2019-07-20,Thompson,"[('Alcon 10', 1), ('Toshika 750', 2), ('Universe Note', 1), ('Lucent 330S', 2)]",23500,77.86,-37.8090838,144.9555017,15,20052.86,Winter,True,1.1817,larger screen awesome phone,True
ORD460387,ID6167236668,2019-12-18,Nickolson,"[('Candle Inferno', 1), ('iAssist Line', 1)]",2655,93.94,-37.81023620000001,144.968798,15,2350.69,Summer,True,0.9328,"nice nice phone, 100% recommended",True
ORD478782,ID6167489491,2019-07-26,Nickolson,"[('Candle Inferno', 2), ('Thunder line', 1)]",3040,61.15,-37.818828,144.9622987,0,3101.15,winter,True,0.6383,one star it come with damage in the charge pin,False
ORD285476,ID2141904233,2019-09-24,Thompson,"[('Universe Note', 2), ('Candle Inferno', 2), ('Lucent 330S', 1)]",8990,104.93,144.9359682,-37.802954,15,7746.43,Spring,True,1.4573,"amazing phone value for the money the phone is super, the camera is generally beyond praise. came all packed in mica, took complete with glass. the glass is also excellent. sent for a long time, so it was three weeks. but in any case the product is very satisfied.",True
ORD216010,ID0417270188,2019-10-22,Thompson,"[('pearTV', 1), ('Alcon 10', 1)]",15260,74.52,-37.809813,144.9888787,25,11519.52,Spring,False,0.5591,half ok received phone pretty quickly. noticed right away that the mute switch doesn’t work properly. after i put it in service i discovered that the speaker doesn’t sound like it should it. but at least the software and battery seem to be working fine.,True
ORD390858,ID0664380027,2019-05-12,Nickolson,"[('Thunder line', 2), ('Toshika 750', 2)]",15540,77.1,-37.8208719,144.965918,10,14063.1,Autumn,True,0.4078,satisfied my phone arrived without a charger! well the packing was pretty much just bubble wrapped and the phone could have been damaged during shipping. the phone was in good condition.,True
ORD354953,ID0703556741,2019-12-22,Thompson,"[('iStream', 1), ('Thunder line', 1)]",9810,77.84,-37.8063758,144.957978,10,2174.84,Summer,False,1.1882,fantastic! the product came as described and delivery was quick!!! the seller was very helpful in communicating with me via email as i was a bit nervous buying a phone online. i've had it now for a month now and everything works great.,True
ORD480194,ID0560991956,2019-07-16,Thompson,"[('iAssist Line', 1), ('Thunder line', 1), ('Candle Inferno', 2)]",5265,66.47,-37.8208969,144.9473712,5,5068.22,Winter,False,0.9158,👍🏼👍🏼 it’s good!,False
ORD191570,ID3143370319,2019-12-06,Thompson,"[('Alcon 10', 1), ('iAssist Line', 2), ('Universe Note', 2)]",20300,69.33,-37.8142222,144.94291069999997,15,17324.33,Summer,False,0.4043,"i purchased an thunder line for my husband for fathers day.  he uses it constantly and after hearing the quality of sound of the thunder (2nd generation), it was a no-brainer.  best gift ever!",True
ORD182563,ID2621587160,2019-01-26,Bakers,"[('Olivia x460', 1), ('iStream', 2), ('Lucent 330S', 1), ('Universe Note', 2)]",9655,88.68,-37.8001404,145.01411000000004,0,9743.68,Summer,False,1.9901,"envió a tiempo al principio todo bien, pero la batería no me sirve se me descarga muy rápido, algo que no es común en los alcon",False
ORD069151,ID5402876526,2019-11-08,Nickolson,"[('Candle Inferno', 2), ('Alcon 10', 2), ('Olivia x460', 2), ('iAssist Line', 2)]",25660,74.51,-37.8210425,144.9768222,5,25220.77,Spring,False,0.695,five stars i'm very happy with the phone. have not had any problems with it.,True
ORD138742,ID0767585539,2019-09-07,bakers,"[('Candle Inferno', 2), ('Lucent 330S', 1)]",2090,102.47,-37.8051777,144.9476219,5,2087.97,Spring,True,0.8358,best bang for the buck phone works great on the at&t network and outperforms phones the network carries and has a far better camera then phones 4-5 times the cost. well worth the money,True
ORD311888,ID1463620717,08-05-2019,Bakers,"[('Universe Note', 2), ('Olivia x460', 2)]",9350,67.09,-37.8163859,145.00429319999995,0,9417.09,Autumn,False,1.0681,alcon 7 so easy to get set up! this was a good update for the person this was bought for!,True
ORD171293,ID2302316258,2019-03-08,Nickolson,"[('Toshika 750', 1), ('Lucent 330S', 1), ('Universe Note', 2)]",12450,81.33,-37.8111449,144.9784763,0,12531.33,Autumn,True,1.1419,"perfect condition, great price! the product was just like new, perfect condition, the charger wasn't the original but i don't care about that.",True
ORD455667,ID0938361251,2019-12-17,Bakers,"[('Alcon 10', 1), ('iStream', 2), ('Toshika 750', 1), ('Universe Note', 2)]",1375,71.63,-37.8150469,144.9951377,10,18494.63,Summer,False,0.5623,google pixel i bought this for my nephew's 17th birthday present. he loves it :),True
ORD394753,ID5402876191,2019-09-16,Nickolson,"[('Thunder line', 2), ('iStream', 1), ('Alcon 10', 2), ('Olivia x460', 2)]",24860,75.23,-37.8204562,144.97687380000005,0,24935.23,Spring,False,0.6207,four stars had to buy a new battery but after that the phone worked fine,True
ORD189071,ID0364861092,2019-09-04,Nickolson,"[('iAssist Line', 2), ('Olivia x460', 2), ('Universe Note', 1)]",10350,78.07,-37.8241227,144.9588148,5,9910.57,Spring,False,1.1269,"affordable entry level smart phone, better than lucent e5/6. it was a great phone to have at affordable price, too bad xfinity don't accept it. hence i have to return it. otherwise i will keep the phone.",True
ORD494528,ID4716795147,2019-11-28,Thompson,"[('Thunder line', 2), ('iAssist Line', 2), ('Lucent 330S', 2), ('iStream', 1)]",11420,102.42,-37.8188999,144.9527972,25,8667.42,Spring,True,0.8569,five stars love it,False
ORD203938,ID0846558200,2019-04-15,Nickolson,"[('Thunder line', 2), ('iStream', 1), ('Lucent 330S', 2), ('Universe Note', 2)]",5630,61.31,-37.820262,144.9688492,15,11850.81,Autumn,False,0.1956,"an exceptionally nice for the price, an exceptionally nice phone",True
ORD083198,ID1449431156,2019-08-02,Nickolson,"[('Candle Inferno', 2), ('Alcon 10', 2)]",18760,48.03,-37.8132475,144.9737198,15,15994.03,Winter,False,0.6991,phone not so good the phone is nice but i can't use my t-moble data and i also wanted the locked phone witch is what i payed for but it was unlocked so i can't use wifi calling that's another reason i bought the phone,True
ORD491911,ID2237521759,2019-24-06,Bakers,"[('iStream', 2), ('iAssist Line', 2), ('pearTV', 2), ('Candle Inferno', 2)]",18230,46.4,-37.8105799,145.0007616,15,15541.9,Winter,False,0.4906,this phone not work with cricket send back my money l don't like,False
ORD440943,ID1888086803,2019-12-12,Thompson,"[('Olivia x460', 1), ('Candle Inferno', 2)]",2085,84.46,-37.8002432,144.9623784,0,2169.46,Summer,False,1.9307,five stars excellent product,True
ORD394587,ID2501489817,2019-05-28,Bakers,"[('Lucent 330S', 1), ('Toshika 750', 2), ('Candle Inferno', 2)]",9650,67.35,-37.8104105,144.98074540000005,5,9234.85,Autumn,False,1.2749,four stars daughter loves it.,True
ORD349254,ID0387153047,2019-05-23,Thompson,"[('Candle Inferno', 1), ('Alcon 10', 2), ('pearTV', 2), ('iStream', 1)]",31100,68.2,144.947587,-37.8054203,5,29613.2,Autumn,False,0.8087,"10 stars for the $/features. great phone! all the futures that alcons and galaxies have. of course alcon is better but it also cost 15 times the price. microsoft has fewer apps but all the main ones are there: facebook. what's up, viber, some games...",True
ORD265708,ID1889073821,10-02-2019,Bakers,"[('Toshika 750', 1), ('iStream', 2)]",4620,75.4,-37.80892,144.98255,0,4695.4,Summer,False,1.1218,five stars good phone! everything is perfect and completely unlocked,True
ORD391368,ID0312719443,2019-11-05,Thompson,"[('Olivia x460', 1), ('Alcon 10', 1)]",10175,84.66,-37.8007198,144.9623465,15,8733.41,Spring,False,1.891,five stars good,True
ORD045370,ID0781112995,2019-01-23,Thompson,"[('Toshika 750', 1), ('Lucent 330S', 1)]",5550,95.54,-37.8029343,144.94896599999996,5,5368.04,Summer,True,1.0969,"awesome for gaming dislike- heavy, camera resolution",True
ORD333903,ID2959992602,2019-03-13,Nickolson,"[('Olivia x460', 2), ('Toshika 750', 2)]",11090,75.97,-37.8180834,144.9661608,10,10056.97,Autumn,True,0.3035,"thank you, unbox therapy! great phone!",True
ORD241933,ID0664372298,2019-03-02,Nickolson,"[('Thunder line', 1), ('iAssist Line', 1)]",4405,47.48,-37.8208689,144.9671895,0,4452.48,Autumn,False,0.3274,one star a total waste of money,True
ORD041333,ID0122752887,2019-03-22,Thompson,"[('Olivia x460', 2), ('Thunder line', 1), ('Alcon 10', 2)]",22530,64.97,-37.8151374,144.94033869999996,0,22594.97,Autumn,False,0.7914,ease of the phone. i like paying the price for this phone more then paying regular price for a 10s.,True
ORD048052,ID0207093528,2019-10-04,Bakers,"[('Olivia x460', 1), ('Thunder line', 1), ('Lucent 330S', 2)]",5865,105.88,145.0045171,-37.8011713,10,5384.38,Spring,True,1.2775,"i set her up to play through our home theater system. so fat we are just using her for weather forecasts, cooking timers, and we really enjoy the music!",True
ORD072888,ID0746912576,2019-12-08,Nickolson,"[('pearTV', 1), ('Toshika 750', 2)]",14950,84.1,-37.82419470000001,144.98338,0,15034.1,Summer,True,1.3665,dead in 2 months!!! i bought this phone for my mom and she really loved it until the phone didn't turn on or receive charge. it's dead within 2 months and apparently i can't get a return or replacement because the window is only 30 days. money has gone down the drain.,False
ORD421094,ID0130015093,2019-01-04,Nickolson,"[('iStream', 1), ('pearTV', 2), ('iAssist Line', 2), ('Thunder line', 1)]",19400,73.07,-37.8160369,144.9684751,5,18503.07,Summer,True,0.3001,no good bad for me,False
ORD270237,ID2187770691,2019-01-07,Nickolson,"[('Olivia x460', 2), ('iAssist Line', 1), ('Candle Inferno', 1), ('pearTV', 2)]",17725,73.28,-37.8115975,144.9647755,10,16025.78,Summer,True,0.8849,"awesome phone love love love it, great seller",True
ORD060082,ID0576834725,08-12-2019,Bakers,"[('iAssist Line', 2), ('iStream', 2), ('Universe Note', 1)]",8200,97.62,-37.8190015,144.985083,0,8297.62,Summer,True,1.3422,ok it's ok. however original lucent x is way better simply because its size. same phone...2nd generation is just too big.,True
ORD320846,ID0746912557,2019-03-16,Nickolson,"[('iAssist Line', 1), ('iStream', 2), ('Lucent 330S', 2)]",4985,83.92,-37.8248451,144.98282609999995,25,3822.67,Autumn,True,1.3589,loved it! i was very pleased with it overall. absolutely no dislikes so far.,True
ORD363647,ID3218293554,2019-12-01,Thompson,"[('Lucent 330S', 1), ('Universe Note', 2)]",8130,74.9,-37.8044483,144.9542709,5,7798.4,Winter,False,1.1133,me encanta esta super,True
ORD120331,ID0775942517,2019-12-21,Thompson,"[('Olivia x460', 2), ('iAssist Line', 1)]",6770,79.85,-37.8056958,144.96147119999995,5,6511.35,Summer,False,1.4858,olivia g550t my dad loves it just what he want it....looks almost brand new and works great..,True
ORD479919,ID1449297346,2019-03-22,Nickolson,"[('Olivia x460', 2), ('Lucent 330S', 2), ('iStream', 1), ('Universe Note', 2)]",11960,66.33,144.9775071,-37.8156128,5,11428.33,Autumn,False,0.7744,very good phone for the price this is the second a20 this one is for my wife so far she loves it no problems at all very good phone for the the price,True
ORD246197,ID6197209808,2019-04-26,Thompson,"[('Lucent 330S', 2), ('iStream', 2), ('Candle Inferno', 2), ('Thunder line', 2)]",7980,83.05,-37.8182916,144.9257561,5,7664.05,Autumn,True,1.9758,"but a good solid phone a little fat and heavy, but a good solid phone.",False
ORD185952,ID3394725370,2019-02-20,Nickolson,"[('Toshika 750', 1), ('Lucent 330S', 2)]",6780,93.12,-37.8150872,144.96066499999995,10,2799.92,Summer,True,0.8735,best budget phone i have ever owned one of the best budget phone i have ever owned with mid tier quality build and parts. i love this phone!,True
ORD154930,ID0207085815,2019-09-18,Bakers,"[('pearTV', 1), ('iAssist Line', 2)]",10760,83.24,-37.8103519,145.01521019999996,0,10843.24,Spring,False,1.7574,five stars love the phone it was flawless,True
